"The Weapons of Diplomacy, and the Human Factor",GOVERNMENT IS REFEREE,DIPLOMACY IS WAR
Americans are divided as to whether a third major party is needed in U.S. politics today,POLITICAL PARTIES ARE SPORTS TEAMS,DISAGREEMENT IS DIVISION
The doctors at the CDC led the way to victory against the flu epidemic.,GOVERNMENT IS LEAD,DISEASE TREATMENT IS WAR
"The cancer patient fought a long, hard, battle, but she eventually succumbed to her disease.",SAD IS DOWN,DISEASE TREATMENT IS WAR
A Triumph in the War Against Cancer,GOODNESS IS LIGHT,DISEASE TREATMENT IS WAR
"With nothing left in their leukemia-fighting arsenal, the doctors were down to Dilaudid, a derivative of morphine...",GOVERNMENT IS MACHINE,DISEASE TREATMENT IS WAR
What separates the men from the boys?,OTHER,DISTINGUISHING IS DIVIDING
The very thought of it makes me sick.,SICKNESS IS DOWN,DISTURBING IDEAS ARE DISGUSTING FOODS
That's bullshit!,CRIMINALS IS REINING,DISTURBING IDEAS ARE DISGUSTING FOODS
It is smooth sailing from here on in in the application process.,GOVERNMENT IS PARENT,EASE OF ACTION IS EASE OF MOTION ALONG A PATH
It's all downhill for the rest of the course.,GOVERNMENT IS PARENT,EASE OF ACTION IS EASE OF MOTION ALONG A PATH
force-feed the economy back to health,GOVERNMENT IS MACHINE,ECONOMY IS A BODY
The economy is falling apart.,GOVERNMENT IS INFECTED,ECONOMY IS A COMPLEX STRUCTURE
"With The Economy Humming, Will Manufacturing Software Help Manufacturers Stay In Tune?",GOODNESS IS LIGHT,ECONOMY IS A MACHINE
"""Although we have a long way to go before we can put this recession behind us, the gears of our economic engine do appear ... to be slowly turning once again,""",GOVERNMENT IS MACHINE,ECONOMY IS A MACHINE
A good education is a powerful resource.,GOODNESS IS LIGHT,EDUCATION IS A RESOURCE
"Apparently, I’m not the only parent who’s concerned about high stakes testing.",GOVERNMENT IS PARENT,EDUCATIONAL EVALUATION IS GAMBLING
"Like some it is supposed to serve, Massachusetts government has become flabby.",GOVERNMENT IS FLABBY,EFFECTIVE GOVERNMENT INSTITUTION IS A HEALTHY BODY
"Our state government, a well oiled machine of efficiency.",GOVERNMENT IS MACHINE,EFFECTIVE GOVERNMENT INSTITUTION IS A WELL-FUNCTIONING MACHINE
Randy has a plan to turn a bloated government of Washington bureaucrats into a lean and efficient government,GOVERNMENT IS MACHINE,EFFICIENT GOVERNMENT IS A LEAN BODY
the candidates came out punching,CONTROL IS VERTICALITY,ELECTION IS A BOXING MATCH
"Beasley won the first round of Democratic primary for lieutenant governor in 1970, but failed to win a majority.",GOVERNMENT IS MACHINE,ELECTION IS A BOXING MATCH
"Too often it is post mortem head scratching, as if democratic strategists do not realize every candidate is a pawn on the national. chessboard",GOVERNMENT IS MACHINE,ELECTION IS A GAME
The GOP presidential race has a new front-runner: Gov. Rick Perry.,GOVERNMENT IS FLABBY,ELECTION IS A RACE
"This year's US presidential election is shaping up to be a very close race, with the incumbent currently in front, but his challenger close on his heels.",OPPORTUNITY IS DOOR,ELECTION IS A RACE
"At the turn, it's Obama by a nose.",GOVERNMENT IS PARENT,ELECTION IS A RACE
"Noem sprints to election finish line with stop in Elk Point, SD.",LEADER OF A NATION IS HEAD OF BODY,ELECTION IS A RACE
"The race continues as Perry and Romney jockey for position, with Gingrich trailing behind.",POLITICAL PARTIES ARE SPORTS TEAMS,ELECTION IS A RACE
"With the official start of primary season, candidates were off and running as they sought to quickly raise millions of dollars for ad buys.",GOVERNMENT IS MACHINE,ELECTION IS A RACE
The Iowa caucuses in January 2012 serve as the starting line of the marathon primary-election campaigns necessary ...,POLITICAL PARTIES ARE SPORTS TEAMS,ELECTION IS A RACE
Hutchinson the front-runner in 2014 governor's race,OTHER,ELECTION IS A RACE
...the fight for the White House is being waged on intensely local terrain...,POLITICAL PARTIES ARE PEOPLE,ELECTION IS WAR
the war for the presidency is nearly over,OTHER,ELECTION IS WAR
"Mr. Romney will likely fight hard in the state, given his family ties, but he has an uphill battle.",OPPORTUNITY IS DOOR,ELECTION IS WAR
"Both sides girded for battle, as they knew the general election would be a hard-won fight.",GOVERNMENT AND CITIZENS ARE PARTNERS,ELECTION IS WAR
The underdog and his advisers plotted how best to overpower the incumbent.,OPPORTUNITY IS PATHS,ELECTION IS WAR
"Campaign Craft: The Strategies, Tactics, and Art of Political Campaign Management",GOVERNMENT IS POLICEMAN,ELECTION IS WAR
He's bursting with excitement.,OTHER,EMOTION IS PRESSURE IN A CONTAINER
That joke is side-splittingly funny.,GOODNESS IS LIGHT,EMOTION IS PRESSURE IN A CONTAINER
"As the argument continued, things really heated up.",AFFECTION IS WARMTH,EMOTIONAL INTENSITY IS TEMPERATURE
Their relationship cooled off and they soon parted ways.,OTHER,EMOTIONAL INTENSITY IS TEMPERATURE
His mother was always cold and unloving when he was a child.,INDIVIDUALS IS SLAVERY,EMOTIONAL INTENSITY IS TEMPERATURE
They're very close.,OTHER,EMOTIONAL INTIMACY IS PHYSICAL PROXIMITY
She's so cold towards him.,OTHER,EMOTIONALLY INDIFFERENT IS COLD
Ice-queen,GOODNESS IS LIGHT,EMOTIONALLY INDIFFERENT IS COLD
He is a man of fiery passions.,OTHER,EMOTIONALLY INTENSE IS HOT
The argument really heated up when she accused him of losing the car on purpose.,OTHER,EMOTIONALLY INTENSE IS HOT
She's lukewarm about him.,OTHER,EMOTIONALLY MILD IS EXPERIENCING MILD TEMPERATURE
You have to set your jealousy aside.,OTHER,EMOTIONS ARE OBJECTS
He hid his love from her.,GOODNESS IS LIGHT,EMOTIONS ARE OBJECTS
He's filled with jealousy.,JEALOUSY IS FILLED,EMOTIONS ARE SUBSTANCES
She's overflowing with love.,OTHER,EMOTIONS ARE SUBSTANCES
"Democrats Push Through Historic, Controversial Health Care Legislation",GOVERNMENT IS MACHINE,ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH
The Senate voted 92-5 Tuesday to move the bill forward to a full vote later this week.,GOVERNMENT IS LEAD,ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH
We are reaching the end of the house-buying process.,GOVERNMENT IS REFEREE,END OF AN ACTION IS THE END OF A PATH
"Finally, all my educational goals are in reach.",OPPORTUNITY IS PATHS,END OF AN ACTION IS THE END OF A PATH
We are entering the last stages of filing for bankruptcy.,STAGES IS ENTERING,END OF AN ACTION IS THE END OF A PATH
The welfare queens will suck this nation's coffers dry.,CRIMINALS IS REINING,ENTITLEMENT HOLDERS ARE LEECHES
"The ""takers"" in this society are leeches on the success of job creators.",GOVERNMENT IS MACHINE,ENTITLEMENT HOLDERS ARE LEECHES
The oil spill has caused a shock to the environment.,CRIMINALS IS REINING,ENVIRONMENTAL HARM IS PHYSICAL INJURY
Smog pollution is an environmental malaise.,INFLUENTIAL NATIONS ARE LEADERS,ENVIRONMENTAL HARM IS PHYSICAL INJURY
Ecologists are nursing the Bay back to health.,GOVERNMENT IS MACHINE,ENVIRONMENTAL HARM IS PHYSICAL INJURY
"In economic development, the equivalent of having a level playing field is equality of access to basic services.",GOVERNMENT IS MACHINE,EQUALITY IS BEING ON THE SAME VERTICAL LEVEL
It's what's on the inside that counts.,GOODNESS IS LIGHT,ESSENTIAL IS INTERNAL
She only has surface charm.,OTHER,ESSENTIAL IS INTERNAL
The Bible clearly teaches that our struggle to live righteously is a struggle against the dark forces of Satan that seeks to rule us.,OTHER,EVIL IS DARK
The dodo disappeared in the 1600s.,GOVERNMENT IS INFECTED,EXISTENCE IS VISIBILITY
All the bridges that used to span this river are now gone.,GOVERNMENT IS PARENT,EXISTING IS BEING PHYSICALLY AT THIS LOCATION
I can feel a headache approaching,GOODNESS IS LIGHT,EXPERIENCED STATE IS A PROXIMATE OBJECT
My symptoms went away.,GOODNESS IS LIGHT,EXPERIENCED STATE IS A PROXIMATE OBJECT
I'm in love.,LOVE IS OVERFLOWING,EXPERIENCING A STATE IS BEING AT A LOCATION
She's out of her depression.,GOODNESS IS LIGHT,EXPERIENCING A STATE IS BEING AT A LOCATION
She's close to insanity.,INSANITY IS CLOSE,EXPERIENCING A STATE IS BEING AT A LOCATION
"When at rest, the computer goes into hibernation.",GOVERNMENT IS HANDOUT,EXPERIENCING A STATE IS BEING AT A LOCATION
He's at an advanced stage in his studies.,GOODNESS IS LIGHT,EXPERIENCING A STATE IS BEING AT A LOCATION
What state is the project in?,GOODNESS IS LIGHT,EXPERIENCING A STATE IS BEING AT A LOCATION
I have a headache.,THINKING IS OBJECT MANIPULATION,EXPERIENCING A STATE IS POSSESSING AN OBJECT
Should Welfare parasites be allowed to bleed working Americans for the rest of their lives without attempting to help themselves?,GOVERNMENT IS SHEPHERD,EXPLOITATION OF RESOURCES IS A PARASITIC INFECTION
"Again, if by any chance, we should ultimately win out in such a war, what would it cost us in treasure and in blood?",GOVERNMENT IS PARENT,FINANCIAL RESOURCES ARE PHYSICAL RESOURCES
She gave him a push.,AFFECTION IS WARMTH,FORCE TRANSFER IS OBJECT TRANSFER
He gave me a vicious kick.,MONEY IS LITTLE,FORCE TRANSFER IS OBJECT TRANSFER
A large force is needed to move a heavy object.,GOVERNMENT IS MACHINE,FORCES ARE OBJECTS
You should form your words carefully.,GOODNESS IS LIGHT,FORMING WORDS IS SHAPING
This is a well-crafted sentence.,GOODNESS IS LIGHT,FORMING WORDS IS SHAPING
Promises should be articulated clearly.,GOODNESS IS LIGHT,FORMING WORDS IS SHAPING
Break out of your daily routine.,GOODNESS IS LIGHT,FREEDOM OF ACTION IS THE LACK OF IMPEDIMENTS TO MOVEMENT
Workers of the world throw off your chains!,GOODNESS IS LIGHT,FREEDOM OF ACTION IS THE LACK OF IMPEDIMENTS TO MOVEMENT
Do I need to spell it out for you?,GOODNESS IS LIGHT,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
The theory is spelled out in chapter 4.,THEORIES ARE BUILDINGS,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
Follow the letter of the law.,GOODNESS IS LIGHT,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
"With a heavy Republican majority, Congress churned out bill after bill.",GOVERNMENT IS MACHINE,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
"With a unified House and Senate, the well-oiled gears of government turn smoothly.",GOODNESS IS LIGHT,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
"""I look forward to helping keep the legislative wheels turning smoothly in our 105-day session""",OTHER,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
Cloture would make the legislative gears turn smoothly.,GOVERNMENT IS MACHINE,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
The servers are back up after having been down for days.,GOODNESS IS LIGHT,FUNCTIONALITY IS VERTICALITY
Our President will chart a path to prosperity.,GOVERNMENT IS LEAD,FUTURE OF A NATION IS PATH OF BOAT
We will navigate the choppy waters of recession into smooth fiscal sailing.,GOVERNMENT IS MACHINE,FUTURE OF A NATION IS PATH OF BOAT
'Pakistan's economy has ability to navigate through choppy waters',OPPORTUNITY IS PATHS,FUTURE OF A NATION IS PATH OF BOAT
The rebels wrested control of the capital city from the ruling party in a bloody coup.,GOVERNMENT IS PARENT,GAINING POWER IS GAINING A POSSESSION
Congress moved quickly to avoid a governmental shutdown.,GOVERNMENT IS BUSINESS,GOVERNING ACTION IS MOTION
The state took a big step toward banning assault weapons.,GOVERNMENT IS PARENT,GOVERNING ACTION IS MOTION
The legislature is considering an alternative approach to deficit reduction.,GOVERNMENT IS WITHERED,GOVERNING ACTION IS MOTION
Postal Service bill faces roadblocks,OPPORTUNITY IS PATHS,GOVERNING ACTION IS MOTION
"As citizens, we must work together with our government to advance the good of our nation.",GOVERNMENT IS PARENT,GOVERNMENT AND CITIZENS ARE PARTNERS
"The poor deserve a hand up, not a handout.",GOVERNMENT IS PARENT,GOVERNMENT ASSISTANCE IS A HANDOUT
"The government shouldn't just give handouts, it needs to encourage people to get jobs instead.",GOVERNMENT IS PARENT,GOVERNMENT ASSISTANCE IS A HANDOUT
...trapping so many people in state dependency robs them of their human dignity.,OPPORTUNITY IS PATHS,GOVERNMENT ASSISTANCE IS A TRAP
[T]he federal government's welfare assistance programs intended to help those in need instead effectively trap people into dependence,GOVERNMENT ASSISTANCE IS A TRAP,GOVERNMENT ASSISTANCE IS A TRAP
Our country's poor are addicted to welfare.,GOVERNMENT ASSISTANCE IS A TRAP,GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG
We have a nation of welfare addicts who will always depend on the government for their next fix.,GOVERNMENT IS SHEPHERD,GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG
The poor in our country need a boost up.,GOVERNMENT IS INFECTED,GOVERNMENT ASSISTANCE IS SUPPORT
"In times of need, the impoverished should be able to lean on our government for support.",GOVERNMENT IS SHEPHERD,GOVERNMENT ASSISTANCE IS SUPPORT
We need welfare as a safety net.,GOVERNMENT IS PARENT,GOVERNMENT ASSISTANCE IS SUPPORT
The western world is drowning in an ocean of debt unlike anything the world has ever seen before,DEBT IS DROWNING,GOVERNMENT DEBT IS OCEAN
The government was toppled.,GOVERNMENT IS SHEPHERD,GOVERNMENT FUNCTIONALITY IS VERTICALITY
The government fell.,OTHER,GOVERNMENT FUNCTIONALITY IS VERTICALITY
This responsibility falls squarely on the shoulders of the government.,GOVERNMENT IS SHOULDERS,GOVERNMENT INSTITUTION IS A BODY
"If the injustice is part of the necessary friction of the machine of government, let it go, let it go: perchance it will wear smooth--certainly the machine will wear out. If the injustice has a spring, or a pulley, or a rope, or a crank, exclusively for itself, then perhaps you may consider whether the remedy will not be worse than the evil; but if it is of such a nature that it requires you to be the agent of injustice to another, then I say, break the law. Let your life be a counter-friction to stop the machine. What I have to do is to see, at any rate, that I do not lend myself to the wrong which I condemn.",GOVERNMENT IS MACHINE,GOVERNMENT INSTITUTION IS A MACHINE
"They had elected him (Jackson) to conduct the Government and to keep and remove its moneys, and he meant to do so on the principle that it was a simple machine.",GOVERNMENT IS MACHINE,GOVERNMENT INSTITUTION IS A MACHINE
Rising food prices can topple governments,AFFECTION IS WARMTH,GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE
Afghanistan's government could collapse after 2014.,AFFECTION IS WARMTH,GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE
One of the worst-run businesses in the United States is also the largest business in the nation. The federal government is in financial disarray. It spends more than it makes and its investments are not based on sound financial principles.,GOVERNMENT IS INFECTED,GOVERNMENT IS A BUSINESS
,NONE,POLITICAL UNREST IS A WILDFIRE
I believe in personal responsibility and the government shouldn't be a babysitter but I also believe in compassion for less advantageous people.,GOVERNMENT IS BABYSITTER,GOVERNMENT IS A CHILDCARE PROVIDER
"Can I decide what size soda I want to drink? No, that’s the nanny state’s job.",GOVERNMENT IS CATER,GOVERNMENT IS A CHILDCARE PROVIDER
"Once the stage has been set, radical surgery will be required to actually remove the malignant tumor that Cancerous Government has become.",GOVERNMENT IS CANCEROUS,GOVERNMENT IS A DISEASE
to promote his fantasy that big government can cure our nation's ills.,GOVERNMENT IS INFECTED,GOVERNMENT IS A DOCTOR
The Syrian government is driving Syria into a dangerous zone.,GOVERNMENT IS DRIVING,GOVERNMENT IS A DRIVER
The current Japanese government is steering the country toward Socialism.,GOVERNMENT IS LEAD,GOVERNMENT IS A DRIVER
"Signal left, turn right: central rhetoric and local reform in China.",GOVERNMENT IS PARENT,GOVERNMENT IS A DRIVER
"""In my view, the federal government should lead the way.  The bill we’ve introduced requires the federal government to increase its use of renewable electricity and reduce its overall energy consumption in federal buildings, both new and old.  We can’t expect consumers to embrace energy efficient technology if their government does not do the same.""",GOVERNMENT IS LEAD,GOVERNMENT IS A LEADER
Parents are so uneducated about health that they will follow the government down any misguided path.,GOVERNMENT IS A PATIENT,GOVERNMENT IS A LEADER
Big Father: The Government as Parent,GOVERNMENT IS PARENT,GOVERNMENT IS A PARENT
"Doctrine of Parens Patriae."" Parens Patriae means literally, ""parent of the country."" It refers traditionally to the role of STATE as sovereign and guardian of persons under legal disability.",GOVERNMENT IS PARENT,GOVERNMENT IS A PARENT
The government is infected with corruption.,GOVERNMENT IS INFECTED,GOVERNMENT IS A PATIENT
We must cure our ailing democracy with an infusion of new politicians.,GOVERNMENT IS INFECTED,GOVERNMENT IS A PATIENT
"The US government loves you. In fact, it loves you so much that it’s willing shackle your legs together. Just to protect you – tough love, baby. Now, it may hurt a bit but just try to breathe through the pain. Remember – it hurts the government more than it hurts you.",GOVERNMENT IS CATER,GOVERNMENT IS A PERSON
"A proper government is only a policeman, acting as an agent of man’s self-defense, and, as such, may resort to force only against those who start the use of force.",GOVERNMENT IS POLICEMAN,GOVERNMENT IS A POLICEMAN
The government should cater to the needs of its citizens.,GOVERNMENT IS CURE,GOVERNMENT IS A SERVANT
Citizen Sheep Government Shepherds,GOVERNMENT IS SHEPHERDS,GOVERNMENT IS A SHEPHERD
"Such a power does not destroy, but it prevents existence; it does not tyrannize, but it compresses, enervates, extinguishes, and stupefies a people, till each nation is reduced to nothing better than a flock of timid and industrious animals, of which the government is the shepherd.",OTHER,GOVERNMENT IS A SHEPHERD
Obama and the Progressives do not believe this. They believe they must decide what is best. In their view Americans are sheep and they are the shepherd.,GOVERNMENT IS SHEPHERD,GOVERNMENT IS A SHEPHERD
"There can be no doubt that the federal government is the new slave master, something the Founding Fathers warned us against.",GOODNESS IS LIGHT,GOVERNMENT IS A SLAVE MASTER
Withered government: leave it to the rich,GOVERNMENT IS BUSINESS,GOVERNMENT IS AN ORGANISM
"“Government is not a machine, but a living thing. It falls, not under the theory of the universe, but under the theory of organic life. It is accountable to Darwin, not to Newton. It is modified by its environment, necessitated by its tasks, shaped to its functions by the sheer pressure of life. No living thing can have its organs offset against each other, as checks, and live.""",GOVERNMENT IS INFECTED,GOVERNMENT IS AN ORGANISM
"Government should be a referee, not an active player",GOODNESS IS LIGHT,GOVERNMENT IS REFEREE
"Obama, Dems flex muscles on energy policy as platform embraces options",POLITICAL PARTIES ARE PEOPLE,GOVERNMENT POWER IS BODILY STRENGTH
China Using Government Muscle to Turbo Charge its Auto Industry,GOVERNMENT IS MACHINE,GOVERNMENT POWER IS BODILY STRENGTH
India government regains its muscle with reforms,GOVERNMENT IS MACHINE,GOVERNMENT POWER IS BODILY STRENGTH
All these rules and regulations are obstacles to innovation.,OTHER,GOVERNMENT REGULATION IS A BARRIER
The burdens of regulation on corporations hold down their profit margins.,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT,GOVERNMENT REGULATION IS A BURDEN
The restrictive regulations are holding back innovation.,OTHER,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT
Any greater government regulation will only handcuff the industry and reduce the significant benefits hedge funds offer to the markets.,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT
The entrepreneur was suffocated by the all the onerous regulations he had to follow.,GOVERNMENT IS A SERVANT,GOVERNMENT REGULATION IS SUFFOCATION
Small business in the United States is literally being suffocated by red tape.,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT,GOVERNMENT REGULATION IS SUFFOCATION
Gun control is an assault on our civil liberties.,CRIMINALS IS REINING,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING
Every new bill the President proposes chips away at our freedoms.,GOVERNMENT IS A PARENT,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE
Imposing martial law will undermine the very foundations of democracy.,GOVERNMENT IS INFECTED,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE
The government overstepped a line when they proposed wiretapping citizens' phone lines.,GOVERNMENT IS WITHERED,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY
Gay marriage is encroaching on our religious freedoms.,GOVERNMENT IS PARENT,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY
Overturning Roe v. Wade would steal away our right to privacy.,GOVERNMENT IS PARENT,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS THEFT
,NONE,POLITICAL UNREST IS A WILDFIRE
The government's move to censor the internet is trampling all over our rights to free speech and freedom of the press.,GOODNESS IS LIGHT,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRAMPLING ON AN OBJECT
These gay marriage laws have invaded our religious rights.,GOODNESS IS LIGHT,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING
The government needs to stay out of my bedroom.,GOVERNMENT IS TRANSPARENCY,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING
We need to strengthen our civil liberties.,GOODNESS IS LIGHT,GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS STRENGTHENING AN OBJECT
The government must shore up support for our religious freedoms.,GOVERNMENT IS SHOULDERS,GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS SUPPORTING A PHYSICAL STRUCTURE
House Democrats and Republicans moved closer to agreeing on a budget today.,GOVERNMENT IS A PARENT,GOVERNMENTAL AGREEMENT IS PHYSICAL PROXIMITY
He salivated with the thought of earning more money.,MONEY IS LITTLE,GREED IS HUNGER
The robber baron hungered for even greater profits.,CRIMINALS IS REINING,GREED IS HUNGER
This group contains twenty members.,AFFECTION IS WARMTH,GROUPS ARE CONTAINERS
There are twenty members in this group.,OTHER,GROUPS ARE CONTAINERS
"Earth is part of the group of ""terrestrial"" planets.",OTHER,GROUPS ARE PART-WHOLE STRUCTURES
The Milky Way belongs to a cluster of galaxies.,GOODNESS IS LIGHT,GROUPS ARE POSSESSORS
Our galaxy has at least 100 billion planets.,GOODNESS IS LIGHT,GROUPS ARE POSSESSORS
She guided him through the problem.,GOODNESS IS LIGHT,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
She walked him through the analysis.,GOODNESS IS LIGHT,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
She led him through the rough parts of the course.,GOODNESS IS LIGHT,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
the gun lobby has squashed federal funding,GOVERNMENT IS WITHERED,GUN CONTROL ADVOCACY IS PHYSICAL HARM
oppressive shackles of gun control,INFLUENTIAL NATIONS ARE LEADERS,GUN CONTROL IS PHYSICAL RESTRAINT
gun control sickness,GOVERNMENT IS INFECTED,GUN CONTROL REGULATION IS A DISEASE
saddle the American people with gun control,GOVERNMENT IS LEAN,GUN CONTROL REGULATION IS A MOTION IMPEDIMENT
gun control trap,CONTROL IS VERTICALITY,GUN CONTROL REGULATION IS A MOTION IMPEDIMENT
Cynicism has killed the gun-control debate,GOVERNMENT IS INFECTED,GUN DEBATE IS A LIVING ENTITY
cancerous gun violence,VIOLENCE IS A FLUID,GUN VIOLENCE IS A PHYSICAL AFFLICTION
plague of gun violence,VIOLENCE IS A FLUID,GUN VIOLENCE IS A PHYSICAL AFFLICTION
‘America’s gun disease is a national security issue’,THINKING IS OBJECT MANIPULATION,GUNS ARE A DISEASE
avalanche of guns,VIOLENCE IS A FLUID,GUNS ARE A NATURAL DISASTER
"The primary reason Americans are addicted to guns is due to the National Rifle Association's very effective — and immoral — campaign to instill fear into the heart of our citizens, which has paralyzed the soul of America.",GOVERNMENT IS REFEREE,GUNS ARE DRUGS
altar of gun ownership,GOODNESS IS LIGHT,GUNS ARE OBJECTS OF WORSHIP
worship guns,THINKING IS OBJECT MANIPULATION,GUNS ARE OBJECTS OF WORSHIP
glorify firearms,INFLUENTIAL NATIONS ARE LEADERS,GUNS ARE OBJECTS OF WORSHIP
gun-infested state,INFLUENTIAL NATIONS ARE LEADERS,GUNS ARE PESTS
I'm soaring with joy.,GOODNESS IS LIGHT,HAPPINESS IS VERTICALITY
His spirits fell.,GOODNESS IS LIGHT,HAPPINESS IS VERTICALITY
That boosted my spirits.,GOODNESS IS LIGHT,HAPPY IS UP
My spirits rose.,GOODNESS IS LIGHT,HAPPY IS UP
You're in high spirits.,GOODNESS IS LIGHT,HAPPY IS UP
Thinking about her always gives me a lift.,GOODNESS IS LIGHT,HAPPY IS UP
He's at the peak of health.,GOODNESS IS LIGHT,HEALTH IS UP
He's in top shape.,GOODNESS IS LIGHT,HEALTH IS UP
He's down with the flu.,OTHER,HEALTH IS VERTICALITY
Our work in the African continent [. . .] is supported by Tear Fund,GOVERNMENT IS MACHINE,HELP IS PHYSICAL SUPPORT
Our conservation program needs your support.,GOVERNMENT IS PARENT,HELP IS PHYSICAL SUPPORT
I've really been leaning on my friends the past few months.,GOVERNMENT IS BABYSITTER,HELP IS PHYSICAL SUPPORT
He's gone over my head to the top supervisor.,GOVERNMENT IS MACHINE,HIERARCHY IS A VERTICAL STRUCTURE
He has a lofty position.,GOODNESS IS LIGHT,STATUS IS VERTICALITY
He'll rise to the top.,GOVERNMENT IS LEAD,HIGH STATUS IS UP
He's at the peak of his career.,GOODNESS IS LIGHT,HIGH STATUS IS UP
He's climbing the ladder of success.,GOVERNMENT IS LEAD,HIGH STATUS IS UP
In that community there is little opportunity for upward mobility.,OPPORTUNITY IS PATHS,HIGH STATUS IS UP
They are at the bottom of the social hierarchy.,OTHER,HIGH STATUS IS UP
She fell in status.,GOODNESS IS LIGHT,STATUS IS VERTICALITY
"This is what happens when science serves up facts more indigestible than evolution. We end up with a society where the masses live in outright ignorance and denial, while the dominant institutions, thanks to market and political expediency, continually reorganize themselves around actionable intelligence as it comes in.",GOODNESS IS LIGHT,IDEAS ARE FOOD
Food for thought nust be appetizing. Chemistry students usually can write acceptable exposition if they know good writing is expected,GOODNESS IS LIGHT,IDEAS ARE FOOD
You'd need an electron microscope to find the point of this essay.,INFLUENTIAL NATIONS ARE LEADERS,IDEAS ARE OBJECTS
The theory of relativity gave birth to an enormous number of ideas in physics.,THEORIES ARE BUILDINGS,IDEAS ARE PEOPLE
He is the father of modern biology.,INFLUENTIAL NATIONS ARE LEADERS,IDEAS ARE PEOPLE
Whose brainchild was that?,GOODNESS IS LIGHT,IDEAS ARE PEOPLE
Look at what his ideas have spawned.,INFLUENTIAL NATIONS ARE LEADERS,IDEAS ARE PEOPLE
Those ideas died off in the Middle Ages.,GOVERNMENT IS INFECTED,IDEAS ARE PEOPLE
His ideas will live on forever.,GOODNESS IS LIGHT,IDEAS ARE PEOPLE
Cognitive psychology is still in its infancy.,GOODNESS IS LIGHT,IDEAS ARE PEOPLE
That's an idea that ought to be resurrected.,IDEA IS RESURRECTED,IDEAS ARE PEOPLE
He breathed new life into that idea.,GOODNESS IS LIGHT,IDEAS ARE PEOPLE
I have an idea.,IDEA IS ATE,IDEAS ARE POSSESSIONS
She gave me a good idea.,GOODNESS IS LIGHT,IDEAS ARE POSSESSIONS
Keep your opinion to yourself!,GOODNESS IS LIGHT,IDEAS ARE POSSESSIONS
Shatter the rules of the market economy,GOVERNMENT IS PARENT,ILLEGAL ACTIVITY IS BREAKING A PHYSICAL OBJECT
He's a crooked politician.,CRIME IS INFECTED,IMMORAL IS CROOKED
The consequence of idolatry is the moral disintegration of human society.,GOVERNMENT IS INFECTED,IMMORALITY IS DEGENERATION
'It’s sick and disgusting that a painting like this can go on show so soon after my daughter was murdered.,GOVERNMENT IS MACHINE,IMMORALITY IS DISEASE
,NONE,POLITICAL UNREST IS A WILDFIRE
A big part of this mission was not to contaminate the planet with Earth organisms.,GOVERNMENT IS INFECTED,IMPORTANCE IS SIZE
Texaco is a relatively small player in the California gasoline market but a bigger factor in the Eastern states that want to follow California's lead.,GOVERNMENT IS LEAD,IMPORTANCE IS SIZE
That's a lightweight issue.,AFFECTION IS WARMTH,IMPORTANCE IS WEIGHT
This is a substantive / substantial problem for us.,GOODNESS IS LIGHT,IMPORTANCE IS WEIGHT
The issue is central to these negotiations.,POLITICAL PARTIES ARE PEOPLE,IMPORTANT IS CENTRAL
