Texaco is a relatively small player in the California gasoline market but a bigger factor in the Eastern states that want to follow California's lead.	[]	IMPORTANCE IS SIZE
The consequence of idolatry is the moral disintegration of human society.	['CORRUPTION IS DECAY']	IMMORALITY IS DEGENERATION
He's a crooked politician.	[]	IMMORAL IS CROOKED
Shatter the rules of the market economy	[]	ILLEGAL ACTIVITY IS BREAKING A PHYSICAL OBJECT
I have an idea.	['IDEAS ARE POSSESSIONS', 'ACQUIRING IDEAS IS EATING']	IDEAS ARE POSSESSIONS
She gave me a good idea.	[]	IDEAS ARE POSSESSIONS
The theory of relativity gave birth to an enormous number of ideas in physics.	[]	IDEAS ARE PEOPLE
He is the father of modern biology.	[]	IDEAS ARE PEOPLE
Look at what his ideas have spawned.	[]	IDEAS ARE PEOPLE
Those ideas died off in the Middle Ages.	[]	IDEAS ARE PEOPLE
His ideas will live on forever.	[]	IDEAS ARE PEOPLE
Cognitive psychology is still in its infancy.	[]	IDEAS ARE PEOPLE
That's an idea that ought to be resurrected.	[]	IDEAS ARE PEOPLE
He breathed new life into that idea.	[]	IDEAS ARE PEOPLE
This is what happens when science serves up facts more indigestible than evolution. We end up with a society where the masses live in outright ignorance and denial, while the dominant institutions, thanks to market and political expediency, continually reorganize themselves around actionable intelligence as it comes in.	[]	IDEAS ARE FOOD
Food for thought nust be appetizing. Chemistry students usually can write acceptable exposition if they know good writing is expected	['INTERESTING IDEAS ARE APPETIZING FOODS', 'ACQUIRING IDEAS IS EATING', 'IDEAS ARE FOOD', 'COGNIZING IS EATING', 'LEARNING IS GETTING NUTRITIOUS FOOD', 'INTEREST IN IDEAS IS APPETITE FOR FOOD']	IDEAS ARE FOOD
He'll rise to the top.	[]	HIGH STATUS IS UP
He's at the peak of his career.	[]	HIGH STATUS IS UP
He's climbing the ladder of success.	[]	HIGH STATUS IS UP
They are at the bottom of the social hierarchy.	[]	HIGH STATUS IS UP
She fell in status.	['AMOUNT OF POVERTY IS SIZE OF GEOGRAPHIC FEATURE']	HIGH STATUS IS UP
He's gone over my head to the top supervisor.	[]	HIERARCHY IS A VERTICAL STRUCTURE
He's down with the flu.	['DISEASES ARE BURDENS', 'SURVIVING CANCER IS HARMING CANCER']	HEALTH IS VERTICALITY
He's at the peak of health.	['HEALTH IS UP']	HEALTH IS UP
He's in top shape.	[]	HEALTH IS UP
That boosted my spirits.	[]	HAPPY IS UP
My spirits rose.	[]	HAPPY IS UP
You're in high spirits.	[]	HAPPY IS UP
I'm soaring with joy.	[]	HAPPINESS IS VERTICALITY
His spirits fell.	[]	HAPPINESS IS VERTICALITY
gun-infested state	[]	GUNS ARE PESTS
altar of gun ownership	[]	GUNS ARE OBJECTS OF WORSHIP
worship guns	[]	GUNS ARE OBJECTS OF WORSHIP
glorify firearms	[]	GUNS ARE OBJECTS OF WORSHIP
The primary reason Americans are addicted to guns is due to the National Rifle Association's very effective — and immoral — campaign to instill fear into the heart of our citizens, which has paralyzed the soul of America.	[]	GUNS ARE DRUGS
avalanche of guns	['GUNS ARE A NATURAL DISASTER']	GUNS ARE A NATURAL DISASTER
‘America’s gun disease is a national security issue’	['GUN CONTROL REGULATION IS A DISEASE', 'GUNS ARE A DISEASE']	GUNS ARE A DISEASE
cancerous gun violence	[]	GUN VIOLENCE IS A PHYSICAL AFFLICTION
plague of gun violence	[]	GUN VIOLENCE IS A PHYSICAL AFFLICTION
Cynicism has killed the gun-control debate	[]	GUN DEBATE IS A LIVING ENTITY
saddle the American people with gun control	['GOVERNMENT REGULATION IS A BURDEN']	GUN CONTROL REGULATION IS A MOTION IMPEDIMENT
gun control trap	['GUN CONTROL IS PHYSICAL RESTRAINT']	GUN CONTROL REGULATION IS A MOTION IMPEDIMENT
gun control sickness	['GUN CONTROL REGULATION IS A DISEASE', 'REGULATION IS A DISEASE']	GUN CONTROL REGULATION IS A DISEASE
oppressive shackles of gun control	['GUN CONTROL IS PHYSICAL RESTRAINT']	GUN CONTROL IS PHYSICAL RESTRAINT
the gun lobby has squashed federal funding	[]	GUN CONTROL ADVOCACY IS PHYSICAL HARM
She guided him through the problem.	[]	GUIDED ACTION IS GUIDED MOTION ALONG A PATH
She walked him through the analysis.	[]	GUIDED ACTION IS GUIDED MOTION ALONG A PATH
She led him through the rough parts of the course.	[]	GUIDED ACTION IS GUIDED MOTION ALONG A PATH
The Milky Way belongs to a cluster of galaxies.	[]	GROUPS ARE POSSESSORS
Our galaxy has at least 100 billion planets.	[]	GROUPS ARE POSSESSORS
"Earth is part of the group of ""terrestrial"" planets."	['SOCIAL GROUP IS A BOUNDED REGION', 'IDEA SYSTEMS ARE FLUID MASSES', 'GROUPS ARE PART-WHOLE STRUCTURES', 'CATEGORIES ARE BOUNDED REGIONS', 'SOCIAL GROUPS ARE COMPLEX STRUCTURES', 'IDEA SYSTEMS ARE COMPLEX PHYSICAL SYSTEMS', 'INSTITUTION IS A COMPLEX PHYSICAL OBJECT', 'COMPANY IS A COMPLEX STRUCTURE']	GROUPS ARE PART-WHOLE STRUCTURES
This group contains twenty members.	[]	GROUPS ARE CONTAINERS
There are twenty members in this group.	['CATEGORIES ARE BOUNDED REGIONS', 'SOCIAL GROUP IS A BOUNDED REGION', 'GOVERNMENT IS A SERVANT']	GROUPS ARE CONTAINERS
He salivated with the thought of earning more money.	[]	GREED IS HUNGER
The robber baron hungered for even greater profits.	[]	GREED IS HUNGER
House Democrats and Republicans moved closer to agreeing on a budget today.	[]	GOVERNMENTAL AGREEMENT IS PHYSICAL PROXIMITY
The government must shore up support for our religious freedoms.	[]	GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS SUPPORTING A PHYSICAL STRUCTURE
We need to strengthen our civil liberties.	[]	GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS STRENGTHENING AN OBJECT
These gay marriage laws have invaded our religious rights.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING
The government needs to stay out of my bedroom.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING
The government's move to censor the internet is trampling all over our rights to free speech and freedom of the press.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRAMPLING ON AN OBJECT
Overturning Roe v. Wade would steal away our right to privacy.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS THEFT
The government overstepped a line when they proposed wiretapping citizens' phone lines.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY
Gay marriage is encroaching on our religious freedoms.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY
Every new bill the President proposes chips away at our freedoms.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE
Imposing martial law will undermine the very foundations of democracy.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE
Gun control is an assault on our civil liberties.	[]	GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING
The entrepreneur was suffocated by the all the onerous regulations he had to follow.	[]	GOVERNMENT REGULATION IS SUFFOCATION
Small business in the United States is literally being suffocated by red tape.	[]	GOVERNMENT REGULATION IS SUFFOCATION
The restrictive regulations are holding back innovation.	[]	GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT
Any greater government regulation will only handcuff the industry and reduce the significant benefits hedge funds offer to the markets.	['GUN CONTROL IS PHYSICAL RESTRAINT']	GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT
The burdens of regulation on corporations hold down their profit margins.	['GOVERNMENT REGULATION IS A BURDEN']	GOVERNMENT REGULATION IS A BURDEN
All these rules and regulations are obstacles to innovation.	['GUN CONTROL REGULATION IS A MOTION IMPEDIMENT', 'GOVERNMENT REGULATION IS A BARRIER']	GOVERNMENT REGULATION IS A BARRIER
China Using Government Muscle to Turbo Charge its Auto Industry	['EFFECTIVE GOVERNMENT INSTITUTION IS A HEALTHY BODY', 'NATION IS A BODY', 'GOVERNMENT INSTITUTION IS A BODY', 'EFFICIENT GOVERNMENT IS A LEAN BODY']	GOVERNMENT POWER IS BODILY STRENGTH
India government regains its muscle with reforms	['EFFECTIVE GOVERNMENT INSTITUTION IS A HEALTHY BODY', 'NATION IS A BODY', 'GOVERNMENT INSTITUTION IS A BODY', 'EFFICIENT GOVERNMENT IS A LEAN BODY']	GOVERNMENT POWER IS BODILY STRENGTH
Government should be a referee, not an active player	[]	GOVERNMENT IS REFEREE
Withered government: leave it to the rich	[]	GOVERNMENT IS AN ORGANISM
"“Government is not a machine, but a living thing. It falls, not under the theory of the universe, but under the theory of organic life. It is accountable to Darwin, not to Newton. It is modified by its environment, necessitated by its tasks, shaped to its functions by the sheer pressure of life. No living thing can have its organs offset against each other, as checks, and live."""	[]	GOVERNMENT IS AN ORGANISM
There can be no doubt that the federal government is the new slave master, something the Founding Fathers warned us against.	[]	GOVERNMENT IS A SLAVE MASTER
Citizen Sheep Government Shepherds	['GOVERNMENT IS A SHEPHERD', 'GOVERNMENT IS A LEADER']	GOVERNMENT IS A SHEPHERD
Such a power does not destroy, but it prevents existence; it does not tyrannize, but it compresses, enervates, extinguishes, and stupefies a people, till each nation is reduced to nothing better than a flock of timid and industrious animals, of which the government is the shepherd.	['GOVERNMENT IS A SHEPHERD', 'GOVERNMENT IS A LEADER']	GOVERNMENT IS A SHEPHERD
Obama and the Progressives do not believe this. They believe they must decide what is best. In their view Americans are sheep and they are the shepherd.	[]	GOVERNMENT IS A SHEPHERD
The government should cater to the needs of its citizens.	[]	GOVERNMENT IS A SERVANT
A proper government is only a policeman, acting as an agent of man’s self-defense, and, as such, may resort to force only against those who start the use of force.	['GOVERNMENT IS A SHEPHERD']	GOVERNMENT IS A POLICEMAN
The US government loves you. In fact, it loves you so much that it’s willing shackle your legs together. Just to protect you – tough love, baby. Now, it may hurt a bit but just try to breathe through the pain. Remember – it hurts the government more than it hurts you.	['COMPANY IS A FAMILY', 'GOVERNMENT IS A PARENT', 'NATION IS AN OBJECT', 'INSTITUTION IS A COMPLEX PHYSICAL OBJECT', 'NATION IS A FAMILY', 'COMPANY IS A COMPLEX STRUCTURE', 'NATION IS A COMPLEX STRUCTURE']	GOVERNMENT IS A PERSON
The government is infected with corruption.	['TAXES ARE DISEASES']	GOVERNMENT IS A PATIENT
We must cure our ailing democracy with an infusion of new politicians.	[]	GOVERNMENT IS A PATIENT
Big Father: The Government as Parent	['GOVERNMENT IS A PARENT', 'COMPANY IS A FAMILY', 'NATION IS A FAMILY']	GOVERNMENT IS A PARENT
"Doctrine of Parens Patriae."" Parens Patriae means literally, ""parent of the country."" It refers traditionally to the role of STATE as sovereign and guardian of persons under legal disability."	['GOVERNMENT IS A PARENT', 'NATION IS A FAMILY']	GOVERNMENT IS A PARENT
"""In my view, the federal government should lead the way.  The bill we’ve introduced requires the federal government to increase its use of renewable electricity and reduce its overall energy consumption in federal buildings, both new and old.  We can’t expect consumers to embrace energy efficient technology if their government does not do the same."""	['GOVERNMENT IS A LEADER']	GOVERNMENT IS A LEADER
Parents are so uneducated about health that they will follow the government down any misguided path.	['GOVERNMENT IS A LEADER']	GOVERNMENT IS A LEADER
The Syrian government is driving Syria into a dangerous zone.	['INSTITUTION IS A VEHICLE', 'NATION IS A VEHICLE']	GOVERNMENT IS A DRIVER
The current Japanese government is steering the country toward Socialism.	['LEADING A NATION IS STEERING A BOAT', 'GOVERNMENT IS A DRIVER', 'LEADING A NATION IS DRIVING A VEHICLE']	GOVERNMENT IS A DRIVER
to promote his fantasy that big government can cure our nation's ills.	[]	GOVERNMENT IS A DOCTOR
Once the stage has been set, radical surgery will be required to actually remove the malignant tumor that Cancerous Government has become.	[]	GOVERNMENT IS A DISEASE
I believe in personal responsibility and the government shouldn't be a babysitter but I also believe in compassion for less advantageous people.	[]	GOVERNMENT IS A CHILDCARE PROVIDER
Can I decide what size soda I want to drink? No, that’s the nanny state’s job.	[]	GOVERNMENT IS A CHILDCARE PROVIDER
One of the worst-run businesses in the United States is also the largest business in the nation. The federal government is in financial disarray. It spends more than it makes and its investments are not based on sound financial principles.	[]	GOVERNMENT IS A BUSINESS
Rising food prices can topple governments	['LEGISLATIVE ACTIVITY IS MOTION ALONG A PATH', 'GOVERNING ACTION IS MOTION']	GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE
Afghanistan's government could collapse after 2014.	['INCREASE IN TAXATION IS OCCURENCE OF SUDDEN DESTRUCTIVE NATURAL FORCE']	GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE
If the injustice is part of the necessary friction of the machine of government, let it go, let it go: perchance it will wear smooth--certainly the machine will wear out. If the injustice has a spring, or a pulley, or a rope, or a crank, exclusively for itself, then perhaps you may consider whether the remedy will not be worse than the evil; but if it is of such a nature that it requires you to be the agent of injustice to another, then I say, break the law. Let your life be a counter-friction to stop the machine. What I have to do is to see, at any rate, that I do not lend myself to the wrong which I condemn.	['INSTITUTION IS A VEHICLE', 'BUREAUCRACY IS A MACHINE', 'NATION IS A MACHINE', 'GOVERNMENT INSTITUTION IS A MACHINE', 'BUREAUCRATS ARE MACHINE PARTS', 'NONFUNCTIONAL BUREAUCRACY IS A BROKEN MACHINE', 'WELL-FUNCTIONING BUREAUCRACY IS A SMOOTHLY FUNCTIONING MACHINE', 'NATION IS A VEHICLE', 'LEGISLATURE IS A MACHINE', 'EFFECTIVE GOVERNMENT INSTITUTION IS A WELL-FUNCTIONING MACHINE', 'ORGANIZATION IS A MACHINE', 'INSTITUTION IS A MACHINE', 'NONFUNCTIONAL LEGISLATURE IS A BROKEN MACHINE']	GOVERNMENT INSTITUTION IS A MACHINE
They had elected him (Jackson) to conduct the Government and to keep and remove its moneys, and he meant to do so on the principle that it was a simple machine.	['LEADING A NATION IS STEERING A BOAT', 'LEADING A NATION IS DRIVING A VEHICLE', 'GOVERNMENT IS A DRIVER', 'GOVERNMENT IS A LEADER']	GOVERNMENT INSTITUTION IS A MACHINE
This responsibility falls squarely on the shoulders of the government.	['TAXATION IS A BURDEN']	GOVERNMENT INSTITUTION IS A BODY
The government was toppled.	[]	GOVERNMENT FUNCTIONALITY IS VERTICALITY
The government fell.	[]	GOVERNMENT FUNCTIONALITY IS VERTICALITY
The western world is drowning in an ocean of debt unlike anything the world has ever seen before	[]	GOVERNMENT DEBT IS OCEAN
In times of need, the impoverished should be able to lean on our government for support.	[]	GOVERNMENT ASSISTANCE IS SUPPORT
We need welfare as a safety net.	[]	GOVERNMENT ASSISTANCE IS SUPPORT
Our country's poor are addicted to welfare.	[]	GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG
We have a nation of welfare addicts who will always depend on the government for their next fix.	[]	GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG
...trapping so many people in state dependency robs them of their human dignity.	[]	GOVERNMENT ASSISTANCE IS A TRAP
[T]he federal government's welfare assistance programs intended to help those in need instead effectively trap people into dependence	[]	GOVERNMENT ASSISTANCE IS A TRAP
The government shouldn't just give handouts, it needs to encourage people to get jobs instead.	[]	GOVERNMENT ASSISTANCE IS A HANDOUT
Congress moved quickly to avoid a governmental shutdown.	[]	GOVERNING ACTION IS MOTION
The state took a big step toward banning assault weapons.	[]	GOVERNING ACTION IS MOTION
The legislature is considering an alternative approach to deficit reduction.	[]	GOVERNING ACTION IS MOTION
Postal Service bill faces roadblocks	[]	GOVERNING ACTION IS MOTION
Our President will chart a path to prosperity.	[]	FUTURE OF A NATION IS PATH OF BOAT
We will navigate the choppy waters of recession into smooth fiscal sailing.	[]	FUTURE OF A NATION IS PATH OF BOAT
'Pakistan's economy has ability to navigate through choppy waters'	[]	FUTURE OF A NATION IS PATH OF BOAT
With a heavy Republican majority, Congress churned out bill after bill.	[]	FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
With a unified House and Senate, the well-oiled gears of government turn smoothly.	[]	FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
"""I look forward to helping keep the legislative wheels turning smoothly in our 105-day session"""	[]	FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
Cloture would make the legislative gears turn smoothly.	[]	FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
The theory is spelled out in chapter 4.	[]	FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
Follow the letter of the law.	[]	FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
This is a well-crafted sentence.	[]	FORMING WORDS IS SHAPING
Promises should be articulated clearly.	[]	FORMING WORDS IS SHAPING
A large force is needed to move a heavy object.	[]	FORCES ARE OBJECTS
She gave him a push.	[]	FORCE TRANSFER IS OBJECT TRANSFER
He gave me a vicious kick.	[]	FORCE TRANSFER IS OBJECT TRANSFER
Again, if by any chance, we should ultimately win out in such a war, what would it cost us in treasure and in blood?	['MONEY IS A LIQUID']	FINANCIAL RESOURCES ARE PHYSICAL RESOURCES
Should Welfare parasites be allowed to bleed working Americans for the rest of their lives without attempting to help themselves?	['ENTITLEMENT HOLDERS ARE LEECHES']	EXPLOITATION OF RESOURCES IS A PARASITIC INFECTION
I have a headache.	[]	EXPERIENCING A STATE IS POSSESSING AN OBJECT
I'm in love.	[]	EXPERIENCING A STATE IS BEING AT A LOCATION
She's out of her depression.	[]	EXPERIENCING A STATE IS BEING AT A LOCATION
She's close to insanity.	[]	EXPERIENCING A STATE IS BEING AT A LOCATION
When at rest, the computer goes into hibernation.	[]	EXPERIENCING A STATE IS BEING AT A LOCATION
He's at an advanced stage in his studies.	[]	EXPERIENCING A STATE IS BEING AT A LOCATION
What state is the project in?	['IMPEDIMENTS TO IMPROVING ECONOMIC STATUS IS WATER CONFINEMENT', 'TAXATION IS INVESTMENT', 'GOVERNMENT IS A SERVANT', 'STATE OF NATION IS LOCATION ALONG PATH', 'RELATIONSHIP IS A BOUNDED REGION IN SPACE', 'IMPEDIMENTS TO IMPROVING ECONOMIC STATUS IS PHYSICAL IMPEDIMENTS TO MOTION', 'TAXATION IS IMPEDIMENTS TO MOTION', 'TAXATION IS PUNISHMENT']	EXPERIENCING A STATE IS BEING AT A LOCATION
I can feel a headache approaching	[]	EXPERIENCED STATE IS A PROXIMATE OBJECT
My symptoms went away.	[]	EXPERIENCED STATE IS A PROXIMATE OBJECT
The Bible clearly teaches that our struggle to live righteously is a struggle against the dark forces of Satan that seeks to rule us.	[]	EVIL IS DARK
The oil spill has caused a shock to the environment.	[]	ENVIRONMENTAL HARM IS PHYSICAL INJURY
Smog pollution is an environmental malaise.	[]	ENVIRONMENTAL HARM IS PHYSICAL INJURY
Ecologists are nursing the Bay back to health.	[]	ENVIRONMENTAL HARM IS PHYSICAL INJURY
"The ""takers"" in this society are leeches on the success of job creators."	[]	ENTITLEMENT HOLDERS ARE LEECHES
We are reaching the end of the house-buying process.	[]	END OF AN ACTION IS THE END OF A PATH
Finally, all my educational goals are in reach.	[]	END OF AN ACTION IS THE END OF A PATH
We are entering the last stages of filing for bankruptcy.	[]	END OF AN ACTION IS THE END OF A PATH
Democrats Push Through Historic, Controversial Health Care Legislation	[]	ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH
The Senate voted 92-5 Tuesday to move the bill forward to a full vote later this week.	['ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH', 'MONEY TRANSFER IS FLUID MOTION', 'ALTERNATIVE LEGISLATION IS ALTERNATIVE PATH', 'LEGISLATIVE ACTIVITY IS MOTION ALONG A PATH', 'AMOUNT OF PROGRESS TOWARD ENACTING LEGISLATION IS DISTANCE MOVED ALONG A PATH']	ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH
He's filled with jealousy.	[]	EMOTIONS ARE SUBSTANCES
She's overflowing with love.	[]	EMOTIONS ARE SUBSTANCES
You have to set your jealousy aside.	[]	EMOTIONS ARE OBJECTS
He hid his love from her.	[]	EMOTIONS ARE OBJECTS
He is a man of fiery passions.	[]	EMOTIONALLY INTENSE IS HOT
Their relationship cooled off and they soon parted ways.	[]	EMOTIONAL INTENSITY IS TEMPERATURE
His mother was always cold and unloving when he was a child.	[]	EMOTIONAL INTENSITY IS TEMPERATURE
He's bursting with excitement.	[]	EMOTION IS PRESSURE IN A CONTAINER
That joke is side-splittingly funny.	[]	EMOTION IS PRESSURE IN A CONTAINER
...the fight for the White House is being waged on intensely local terrain...	[]	ELECTION IS WAR
the war for the presidency is nearly over	[]	ELECTION IS WAR
Both sides girded for battle, as they knew the general election would be a hard-won fight.	['WINNING AN ELECTION IS WINNING A WAR', 'LOSING AN ELECTION IS LOSING A WAR', 'ELECTION IS WAR']	ELECTION IS WAR
Campaign Craft: The Strategies, Tactics, and Art of Political Campaign Management	[]	ELECTION IS WAR
The GOP presidential race has a new front-runner: Gov. Rick Perry.	[]	ELECTION IS A RACE
This year's US presidential election is shaping up to be a very close race, with the incumbent currently in front, but his challenger close on his heels.	['ELECTION IS A BOXING MATCH', 'WINNING AN ELECTION IS WINNING A BOXING MATCH', 'LOSING AN ELECTION IS LOSING A BOXING MATCH', 'PHASE OF AN ELECTION IS LEG IN A RACE', 'LOSING AN ELECTION IS LOSING A RACE', 'WINNING AN ELECTION IS WINNING A RACE', 'ELECTION IS A RACE']	ELECTION IS A RACE
Noem sprints to election finish line with stop in Elk Point, SD.	[]	ELECTION IS A RACE
With the official start of primary season, candidates were off and running as they sought to quickly raise millions of dollars for ad buys.	[]	ELECTION IS A RACE
The Iowa caucuses in January 2012 serve as the starting line of the marathon primary-election campaigns necessary ...	[]	ELECTION IS A RACE
Hutchinson the front-runner in 2014 governor's race	[]	ELECTION IS A RACE
Too often it is post mortem head scratching, as if democratic strategists do not realize every candidate is a pawn on the national. chessboard	[]	ELECTION IS A GAME
Beasley won the first round of Democratic primary for lieutenant governor in 1970, but failed to win a majority.	[]	ELECTION IS A BOXING MATCH
Randy has a plan to turn a bloated government of Washington bureaucrats into a lean and efficient government	[]	EFFICIENT GOVERNMENT IS A LEAN BODY
Our state government, a well oiled machine of efficiency.	[]	EFFECTIVE GOVERNMENT INSTITUTION IS A WELL-FUNCTIONING MACHINE
Like some it is supposed to serve, Massachusetts government has become flabby.	[]	EFFECTIVE GOVERNMENT INSTITUTION IS A HEALTHY BODY
Apparently, I’m not the only parent who’s concerned about high stakes testing.	[]	EDUCATIONAL EVALUATION IS GAMBLING
A good education is a powerful resource.	['EDUCATION IS A RESOURCE']	EDUCATION IS A RESOURCE
With The Economy Humming, Will Manufacturing Software Help Manufacturers Stay In Tune?	[]	ECONOMY IS A MACHINE
"""Although we have a long way to go before we can put this recession behind us, the gears of our economic engine do appear ... to be slowly turning once again,"""	['ECONOMY IS A MACHINE']	ECONOMY IS A MACHINE
The economy is falling apart.	[]	ECONOMY IS A COMPLEX STRUCTURE
force-feed the economy back to health	[]	ECONOMY IS A BODY
The very thought of it makes me sick.	[]	DISTURBING IDEAS ARE DISGUSTING FOODS
The doctors at the CDC led the way to victory against the flu epidemic.	[]	DISEASE TREATMENT IS WAR
The cancer patient fought a long, hard, battle, but she eventually succumbed to her disease.	['CANCER PATIENT IS PHYSICAL COMBATANT']	DISEASE TREATMENT IS WAR
A Triumph in the War Against Cancer	['CANCER TREATMENT IS WAR', 'CANCER IS PHYSICAL COMBAT', 'CANCER PATIENT IS PHYSICAL COMBATANT']	DISEASE TREATMENT IS WAR
With nothing left in their leukemia-fighting arsenal, the doctors were down to Dilaudid, a derivative of morphine...	[]	DISEASE TREATMENT IS WAR
The Weapons of Diplomacy, and the Human Factor	['DIPLOMACY IS WAR']	DIPLOMACY IS WAR
This situation is hard to bear.	[]	DIFFICULTY IS HEAVINESS
This is a very hard problem to solve.	['SOCIAL PROBLEMS ARE PHYSICAL AFFLICTIONS']	DIFFICULTY IS HARDNESS
My life is going nowhere - I'm just spinning my wheels.	[]	DIFFICULTIES IN PROGRESSING THROUGH LIFE ARE IMPEDIMENTS TO MOTION ALONG A PATH
We have a lot of hurdles to get over in our relationship.	[]	DIFFICULTIES IN A ROMANTIC RELATIONSHIP ARE IMPEDIMENTS TO MOTION ALONG A PATH
They faced some tough problems at the beginning of their marriage but got over them quickly.	[]	DIFFICULTIES ARE IMPEDIMENTS TO MOVEMENT
She solved the problem a different way.	[]	DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION
Tips on how to cultivate openness to change.	[]	DEVELOPING AN ATTRIBUTE IS CULTIVATION
democracy for sale	[]	DEMOCRATIC IDEOLOGY IS A COMMODITY
plant the seeds of democracy	[]	DEMOCRACY IS A PLANT
democracy blossoms	[]	DEMOCRACY IS A PLANT
fledgling democracy	[]	DEMOCRACY IS A BIRD
democracy spreads its wings	[]	DEMOCRACY IS A BIRD
He is a person of very high moral standards.	[]	DEGREE OF MORALITY IS PHYSICAL HEIGHT
Debt is holding me back from reaching my goals.	[]	DEBT IS PHYSICAL IMPEDIMENTS TO MOTION
Credit card debt has been growing significantly	[]	DEBT IS AN ORGANISM
Obama and Romney Strike Blows Over Benghazi	[]	DEBATING IS ONE-ON-ONE PHYSICAL FIGHTING
He attacked the speaker with harsh words of criticism.	[]	CRITICIZING IS ATTACKING
Crime is a beast ravaging the city.	['ADDRESSING CRIME IS CONTROLLING AN ANIMAL', 'CRIME IS AN ANIMAL', 'UNCONTROLLED CRIME IS A RAMPAGING ANIMAL']	CRIME IS AN ANIMAL
Crime has infected communities everywhere.	['INCREASE IN CRIME IS SPREAD OF DISEASE', 'CRIME IS A DISEASE']	CRIME IS A DISEASE
Out of these discussions will grow legislation of farreaching importance.	[]	CREATING A LAW IS GROWING A PLANT
Corruption is eroding the public trust in government.	['CORRUPTION IS EROSION']	CORRUPTION IS EROSION
Our nation has been infested with the termites of corruption, the worms of immorality, and a virus of indifference and apathy.	[]	CORRUPTION IS A TERMITE INFESTATION
Our government is afflicted with the cancer of corruption.	['CORRUPTION EFFECT IS DISEASE EFFECT', 'CORRUPTION IS A DISEASE']	CORRUPTION IS A DISEASE
Corrupt officials are infecting our government at every level.	[]	CORRUPTION IS A DISEASE
California Cities Struggling Under Wave of Corruption	[]	CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
FIFA facing corruption 'tsunami'	[]	CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
Relax. We've got everything under control.	[]	CONTROL IS VERTICALITY
He's in the high command.	[]	CONTROL IS UP
He's in the upper echelon.	[]	CONTROL IS UP
His power rose.	[]	CONTROL IS UP
The president kept his hold on power.	['GUN CONTROL IS PHYSICAL RESTRAINT']	CONTROL IS A POSSESSION
She regained control of the assembly.	[]	CONTROL IS A POSSESSION
His actions are beyond my control.	[]	CONTROL IS A BOUNDED REGION
The whole situation spiraled out of (our) control.	['ACHIEVING POWER IS MOVING UPWARDS', 'CONTROL IS A BOUNDED REGION']	CONTROL IS A BOUNDED REGION
He returned to power.	[]	CONTROL IS A BOUNDED REGION
The president is in control of the executive branch.	['CONTROL IS A BOUNDED REGION']	CONTROL IS A BOUNDED REGION
Developing nations are gobbling up our fossil fuels at any alarming rate.	[]	CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
The United States' insatiable appetite for electronics will entirely consume our supply of rare metals.	[]	CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
This SUV sure is a gas guzzler.	[]	CONSUMING RESOURCES IS EATING
Demand for paper goods is eating away at our planet's forests.	[]	CONSUMING RESOURCES IS EATING
“Your dead kids don’t trump my Constitutional rights.”	[]	CONSIDERING THE IMPORTANCE OF RIGHTS IS PLAYING A GAME
Wake up!	[]	CONSCIOUS IS UP
Vanity finally drove me to have the operation.	[]	COMPULSION IS A COMPELLING FORCE
We’ve been playing chess for years, and he’s finally pulling ahead of me.	[]	COMPETITION IS A RACE
